,text,star,hp_data,city,transformed_date,product_num,state
869,good,3,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Coimbatore,"Oct, 2023","Blue Charm, GL-D241ABCU",Coimbatore
870,Ok,3,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Mysore,"Aug, 2023","Blue Charm, GL-D241ABCU",Mysore
871,Ok,3,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",North Twenty Four Parganas District,"Jun, 2023","Blue Charm, GL-D241ABCU",North Twenty Four Parganas District
872,Nice product,3,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Panchkula,"May, 2023","Blue Charm, GL-D241ABCU",Panchkula
873,Product is good but in delivered product colour change,3,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Saharanpur District,"Mar, 2023","Blue Charm, GL-D241ABCU",Saharanpur District
874,Okk,3,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Pune,"Nov, 2022","Blue Charm, GL-D241ABCU",Pune
875,Not bad good ok ok,3,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Hyderabad,"Oct, 2022","Blue Charm, GL-D241ABCU",Hyderabad
876,Good product,3,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Palacole,"Aug, 2022","Blue Charm, GL-D241ABCU",Palacole
877,Product is good. Delivered in good time. It is better if price may be less than present.,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Kendrapara District,"Mar, 2023","Blue Charm, GL-D241ABCU",Kendrapara District
878,"Product is GOOD, but the ""Cool & Fresh Zone Tray"" inside the refrigerator was in brokened condition. At the time of delivery I checked only the outer parts of the refrigerator any damages. So I didn't try for a return. But I never expect a cheating like this from Flipkart.",4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Thiruvananthapuram,"Mar, 2021","Blue Charm, GL-D241ABCU",Thiruvananthapuram
879,Good product but door open alarm is missing,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Guntur,"Mar, 2023","Blue Charm, GL-D241ABCU",Guntur
880,Nice product delivered on time but installation not in this,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Khamgaon,"Feb, 2022","Blue Charm, GL-D241ABCU",Khamgaon
881,Nice product,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Munger,"Jun, 2024","Blue Charm, GL-D241ABCU",Munger
882,Good product and most important thing is that nicely delivered and helped to install by deliveryman.,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Varanasi,"Apr, 2024","Blue Charm, GL-D241ABCU",Varanasi
883,Excellent,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",North Twenty Four Parganas District,"Apr, 2024","Blue Charm, GL-D241ABCU",North Twenty Four Parganas District
884,Very good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Nagaon District,"Mar, 2024","Blue Charm, GL-D241ABCU",Nagaon District
885,Everything seems fine as pf now. I will update if any flaws came.,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Bihta Patna District,"Mar, 2024","Blue Charm, GL-D241ABCU",Bihta Patna District
886,Nice refrigerator,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Bhubaneswar,"Mar, 2024","Blue Charm, GL-D241ABCU",Bhubaneswar
887,Nice refrigerator and best price 👍,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Vasai Virar,"Mar, 2024","Blue Charm, GL-D241ABCU",Vasai Virar
888,Good product but don't choose an exchange offer. While booking an order it shows between rs.800to2700 for the old fridge but on delivery they say it will go for only 600. Otherwise the product is good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Chennai,"Mar, 2024","Blue Charm, GL-D241ABCU",Chennai
889,It is wonderful.... design is different and as well cooling also fast... value of money,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Pusad,"Mar, 2024","Blue Charm, GL-D241ABCU",Pusad
890,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Sivaganga District,"Mar, 2024","Blue Charm, GL-D241ABCU",Sivaganga District
891,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Walajapet,"Feb, 2024","Blue Charm, GL-D241ABCU",Walajapet
892,Reasonable for money,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Anantapur District,"Dec, 2023","Blue Charm, GL-D241ABCU",Anantapur District
893,"Best , no sound, good looking",4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Vasai Virar,"Dec, 2023","Blue Charm, GL-D241ABCU",Vasai Virar
894,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Kurnool District,"Dec, 2023","Blue Charm, GL-D241ABCU",Kurnool District
895,Worth it,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Mahesana,"Oct, 2023","Blue Charm, GL-D241ABCU",Mahesana
896,Product is working good and review written after 4 days of Usage,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Ramagundam,"Oct, 2023","Blue Charm, GL-D241ABCU",Ramagundam
897,Good product 👍👍,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Banka District,"Oct, 2023","Blue Charm, GL-D241ABCU",Banka District
898,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Harohalli Industrial Area,"Sep, 2023","Blue Charm, GL-D241ABCU",Harohalli Industrial Area
899,Verry nice product ..,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Shirpur,"Sep, 2023","Blue Charm, GL-D241ABCU",Shirpur
900,Nice,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Atmakur Sri Potti Sriramulu,"Sep, 2023","Blue Charm, GL-D241ABCU",Atmakur Sri Potti Sriramulu
901,"Energy efficient
Qulaity of material is good though not excellent
Freezing time is good

After sales service is prompt",4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Bengaluru,"Aug, 2023","Blue Charm, GL-D241ABCU",Bengaluru
902,Very nice......,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Ballia,"Aug, 2023","Blue Charm, GL-D241ABCU",Ballia
903,"Good, value for money",4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Krishna District,"Aug, 2023","Blue Charm, GL-D241ABCU",Krishna District
904,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Ratnapur,"Jul, 2023","Blue Charm, GL-D241ABCU",Ratnapur
905,Good product. Less power consumption.,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Basudebpur Purba Medinipur District,"Jul, 2023","Blue Charm, GL-D241ABCU",Basudebpur Purba Medinipur District
906,Nice products and services,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Ghaziabad,"Jul, 2023","Blue Charm, GL-D241ABCU",Ghaziabad
907,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Yercaud,"Jul, 2023","Blue Charm, GL-D241ABCU",Yercaud
908,Very comfortable,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Chittoor District,"Jun, 2023","Blue Charm, GL-D241ABCU",Chittoor District
909,Nice,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Guntur,"Jun, 2023","Blue Charm, GL-D241ABCU",Guntur
910,Nice product,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Jallaram,"Jun, 2023","Blue Charm, GL-D241ABCU",Jallaram
911,"Initial observation:
Base Drawer/stand quality not satisfied. It bulges after Refrigerator loading..
Otherwise seems to be OK.",4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Coimbatore,"Jun, 2023","Blue Charm, GL-D241ABCU",Coimbatore
912,Worth for money,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Malda,"Jun, 2023","Blue Charm, GL-D241ABCU",Malda
913,Good product,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Chennai,"May, 2023","Blue Charm, GL-D241ABCU",Chennai
914,I liked product. It is value for money. Delivery people should have more knowledge about the equipment.,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Ambalapara Ii,"May, 2023","Blue Charm, GL-D241ABCU",Ambalapara Ii
915,Super guality,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Birbhum District,"Apr, 2023","Blue Charm, GL-D241ABCU",Birbhum District
916,Very good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Azamgarh,"Apr, 2023","Blue Charm, GL-D241ABCU",Azamgarh
917,Product was good... But the refrigerator stand is not good and sometimes it moves then whole refrigerator moved.,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Vinnamala,"Mar, 2023","Blue Charm, GL-D241ABCU",Vinnamala
918,Very nice,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Raigarh,"Mar, 2023","Blue Charm, GL-D241ABCU",Raigarh
919,Go for it❣️,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Satghara,"Mar, 2023","Blue Charm, GL-D241ABCU",Satghara
920,"Product is good , Value for Money",4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Nagaon District,"Mar, 2023","Blue Charm, GL-D241ABCU",Nagaon District
921,"This product is good quelity, and cost is some exess, compaired to the another compny And prosessing fees very exess, i sagest to another costumer dont buy this platform totaly cost is very exess.",4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Hubballi,"Mar, 2023","Blue Charm, GL-D241ABCU",Hubballi
922,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Bengaluru,"Jan, 2023","Blue Charm, GL-D241ABCU",Bengaluru
923,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Sitamarhi District,"Dec, 2022","Blue Charm, GL-D241ABCU",Sitamarhi District
924,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Hyderabad,"Nov, 2022","Blue Charm, GL-D241ABCU",Hyderabad
925,Product is good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Forbesganj,"Nov, 2022","Blue Charm, GL-D241ABCU",Forbesganj
926,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Kurnool,"Nov, 2022","Blue Charm, GL-D241ABCU",Kurnool
927,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Mancherial,"Oct, 2022","Blue Charm, GL-D241ABCU",Mancherial
928,Good product,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Lasalgaon,"Oct, 2022","Blue Charm, GL-D241ABCU",Lasalgaon
929,Happy with the product,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Hyderabad,"Oct, 2022","Blue Charm, GL-D241ABCU",Hyderabad
930,Nice produced,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Visakhapatnam District,"Oct, 2022","Blue Charm, GL-D241ABCU",Visakhapatnam District
931,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Amethi Sultanpur District,"Oct, 2022","Blue Charm, GL-D241ABCU",Amethi Sultanpur District
932,Nice,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Narasannapeta,"Oct, 2022","Blue Charm, GL-D241ABCU",Narasannapeta
933,"Product delivered yesterday evening, just started, working properly

about flipkart- product received on time scheduled by us

ekart-supportive delivery persons, responded for calls & followed up for address also, took care of product
thanks..",4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Aurangabad,"Aug, 2022","Blue Charm, GL-D241ABCU",Aurangabad
934,Very good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Mahoba,"Aug, 2022","Blue Charm, GL-D241ABCU",Mahoba
935,"Cooling is awesome..
Looks nice and good capacity..",4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Patna,"Jul, 2022","Blue Charm, GL-D241ABCU",Patna
936,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Gaya,"Jun, 2022","Blue Charm, GL-D241ABCU",Gaya
937,"Everything good except that the front door has a bump (damage). Nice cooling capacity, does not make any kind of noise, defrost button available and on pressing that the water collects on the container at the back.",4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Kolkata,"Jun, 2022","Blue Charm, GL-D241ABCU",Kolkata
938,"Not given drawer
But I am happy to bought this fridge, lot of space to keep things",4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Nayagaoun,"May, 2022","Blue Charm, GL-D241ABCU",Nayagaoun
939,Good Refrigerator,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Atgaon Industrial Complex,"May, 2022","Blue Charm, GL-D241ABCU",Atgaon Industrial Complex
940,Good product,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Chennai,"May, 2022","Blue Charm, GL-D241ABCU",Chennai
941,Good,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Vizianagaram,"May, 2022","Blue Charm, GL-D241ABCU",Vizianagaram
942,good purchase,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Ramanagara District,"Apr, 2022","Blue Charm, GL-D241ABCU",Ramanagara District
943,Lg super refregtor worth monk good delevery happy👌👌👌👌👌👌,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Kushalanagara,"Mar, 2022","Blue Charm, GL-D241ABCU",Kushalanagara
944,"Good for small and medium families,noiseless compressor, only little issue with frost formation,",4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Perinthalmanna,"Mar, 2022","Blue Charm, GL-D241ABCU",Perinthalmanna
945,Very good product thank you Flipkart,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Nuzvid,"Feb, 2022","Blue Charm, GL-D241ABCU",Nuzvid
946,Very early to give the feedback as it is just one week now. but find very good.,4,"LG 224 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Moist 'N' Fresh & Humidity Controller",Bengaluru,"Jan, 2022","Blue Charm, GL-D241ABCU",Bengaluru
947,do not buy this freez its too small,1,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Shrigonda,"Jun, 2024","Dim Grey, GL-B199ODGC",Shrigonda
948,"Company claim that compressor warranty is 10 years. When you call them they will totally tell you another story. Even their technicians will not entertain you and not even come to check the refrigerator at all.
If you are looking for 4-5 years refridgerator than I will definitely suggest it.",1,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Greater Noida,"Apr, 2024","Dim Grey, GL-B199ODGC",Greater Noida
949,Bad,1,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Umri,"Apr, 2024","Dim Grey, GL-B199ODGC",Umri
950,Small available but you,1,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Yadadri District,"Mar, 2024","Dim Grey, GL-B199ODGC",Yadadri District
951,LG Service is very poor. Refrigerator cooling is very very bed. Should not buy this type of refrigerator.,1,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Mumbai,"Dec, 2023","Dim Grey, GL-B199ODGC",Mumbai
952,O Big zero,1,LG 185 L Direct Cool Single Door 2 Star Refrigerator,New Delhi,"Oct, 2022","Dim Grey, GL-B199ODGC",New Delhi
953,I got cheated with cheap colour not matching with shown pics,1,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Gorakhpur,"Apr, 2021","Dim Grey, GL-B199ODGC",Gorakhpur
954,Water leakage problem..,1,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Thane,"Jan, 2021","Dim Grey, GL-B199ODGC",Thane
955,Product cooling not working,1,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Etawah,"Jul, 2020","Dim Grey, GL-B199ODGC",Etawah
956,very bad,1,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Thane,"Jul, 2019","Dim Grey, GL-B199ODGC",Thane
957,"As the product is defective, but no replacement from flip kart.",1,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Davanagere,"Oct, 2018","Dim Grey, GL-B199ODGC",Davanagere
958,very bed product cooling not good,1,LG 185 L Direct Cool Single Door 2 Star Refrigerator,New Delhi,"Jul, 2018","Dim Grey, GL-B199ODGC",New Delhi
959,Khub valo,2,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Hyderabad,"Apr, 2024","Dim Grey, GL-B199ODGC",Hyderabad
960,Okay 👍,2,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Chikiti,"Jan, 2024","Dim Grey, GL-B199ODGC",Chikiti
961,My fridge is not cooling now,2,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Kalyan,"Jun, 2021","Dim Grey, GL-B199ODGC",Kalyan
962,The bulb inside the Fridge got fused.within 30 days of purchase.Highly concerned if there are some other issues,2,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Bangalore,"Jun, 2021","Dim Grey, GL-B199ODGC",Bangalore
963,Bad prodect,2,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Riico Industrial Area Khushkhera,"Apr, 2021","Dim Grey, GL-B199ODGC",Riico Industrial Area Khushkhera
964,its sound a lot ...,2,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Bengaluru,"Jul, 2019","Dim Grey, GL-B199ODGC",Bengaluru
965,The way of Paking is wrong,2,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Atchutapuram Apsez,"Nov, 2018","Dim Grey, GL-B199ODGC",Atchutapuram Apsez
966,good,2,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Sanand Gidc,"Nov, 2018","Dim Grey, GL-B199ODGC",Sanand Gidc
967,One side disbalance,2,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Faridabad,"Oct, 2018","Dim Grey, GL-B199ODGC",Faridabad
968,gud,2,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Mumbai,"Oct, 2018","Dim Grey, GL-B199ODGC",Mumbai
969,defridge not working lg refrigerator,2,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Ahmedabad,"Sep, 2018","Dim Grey, GL-B199ODGC",Ahmedabad
970,good,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Gurugram,"Jul, 2018","Dim Grey, GL-B199ODGC",Gurugram
971,"There is some design gap which is creating regular problem. see the pics
1. There is hole in back side of deep freezer. During defrost when you clean the deep freeze ice will spread inside whole fridge it will not go to tray.

2. The water always dropping from front door of the deep fridge and it is also not going to tray as the tray and deep freezer door in same level. See pics you will understand better.

I have never seen water dropping from deep freezer door in any fridge.

Others are ok...
READ MORE",3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Bagnan,"Oct, 2019","Dim Grey, GL-B199ODGC",Bagnan
972,I have bought the product in October last year. the performance was good until refrigerator start beeping after closing the door in April. the light inside the refrigerator also stopped working. LG customer care number is always busy and no one picks the call.,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Udupi,"May, 2019","Dim Grey, GL-B199ODGC",Udupi
973,it's getting more noice,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Karimnagar,"Jul, 2018","Dim Grey, GL-B199ODGC",Karimnagar
974,"Ideal for 3 person, texture is little basic....but overall worth a buy for this price range.",3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Hyderabad,"Nov, 2023","Dim Grey, GL-B199ODGC",Hyderabad
975,"Received this product Yesterday. Delivery people were Good and received product on 3rd from ordering. I'm glad about it. Now, regarding the product - the back base was unequal which makes the refrigerator not to stand properly. It looks like at one corner alone the fridge has no support. Need to check with the stand. I'll rewrite the review after checking with that. Otherwise it looks nice product. Let's see.",3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Chennai,"Sep, 2020","Dim Grey, GL-B199ODGC",Chennai
976,Freezer is not good. Ice forming inside and outside freezer just like himalayas,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Bengaluru,"Jul, 2024","Dim Grey, GL-B199ODGC",Bengaluru
977,Value for money this product,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Belgaum District,"May, 2024","Dim Grey, GL-B199ODGC",Belgaum District
978,Super lg,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Bhatpara,"Mar, 2024","Dim Grey, GL-B199ODGC",Bhatpara
979,"Very good fridge and delevery person was also good in nature
Overall ratings is 4/5",3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Nivi,"Feb, 2024","Dim Grey, GL-B199ODGC",Nivi
980,Vegetables box is too small. I'll give only ⭐⭐⭐ for LG design.,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Lower Subansiri District,"Oct, 2023","Dim Grey, GL-B199ODGC",Lower Subansiri District
981,Nice,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Nanded District,"Jul, 2022","Dim Grey, GL-B199ODGC",Nanded District
982,As compare to other one it was very less Features,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Kalwakurthy,"Sep, 2021","Dim Grey, GL-B199ODGC",Kalwakurthy
983,Super,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Sarcarsamakulam,"Jun, 2021","Dim Grey, GL-B199ODGC",Sarcarsamakulam
984,NYC for small family,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Chittoor District,"May, 2021","Dim Grey, GL-B199ODGC",Chittoor District
985,Good delivery and amazing products,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Ganganagar District,"Apr, 2021","Dim Grey, GL-B199ODGC",Ganganagar District
986,satish trading raniganj,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Araria District,"Aug, 2020","Dim Grey, GL-B199ODGC",Araria District
987,Good,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Khammam District,"Jun, 2020","Dim Grey, GL-B199ODGC",Khammam District
988,very good,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Egra,"Dec, 2019","Dim Grey, GL-B199ODGC",Egra
989,less storage,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Kalyan,"Aug, 2019","Dim Grey, GL-B199ODGC",Kalyan
990,very nice,3,LG 185 L Direct Cool Single Door 2 Star Refrigerator,Bidar,"Dec, 2018","Dim Grey, GL-B199ODGC",Bidar
