,text,star,hp_data,city,transformed_date,product_num,state
848,"This model don't have 4 way swing, it's actual ton is 1.3 because it's cooling capacity is 4400w, they are cheating us and selling it as 1.5 ton compare with other ac brands",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Erode,"Feb, 2024","RS-Q19RNZE, Copper Condenser",Erode
849,"Do not buy any product from Flipkart
Not cooling
Ac remote stop working within a month",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Kolkata,"Mar, 2022","RS-Q19RNZE, Copper Condenser",Kolkata
850,"Worst service from flipkart and jeeves ,wrong instllation done of indoor and outdoor unit ,continuous water leakage from Indoor unit ,no service support as continously following up from day of installation ,still no positive response",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Boisar,"Mar, 2022","RS-Q19RNZE, Copper Condenser",Boisar
851,My ac is not getting temperature less than 23,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Bela Pratapgarh,"Apr, 2022","RS-Q19RNZE, Copper Condenser",Bela Pratapgarh
852,Watter leek in outdoor pipe line indoor,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Tiruvallur,"Apr, 2022","RS-Q19RNZE, Copper Condenser",Tiruvallur
853,Third class AC very very slow cooling,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Raichur,"May, 2022","RS-Q19RNZE, Copper Condenser",Raichur
854,Not giving cool instent cooling i m not satisfied with this product ....,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Munger,"Apr, 2022","RS-Q19RNZE, Copper Condenser",Munger
855,Please do not buy from here. AC is not cooling at all.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Mainpuri,"Apr, 2022","RS-Q19RNZE, Copper Condenser",Mainpuri
856,Not energy efficient. Not as per company spoken.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Gwalior,"May, 2023","RS-Q19RNZE, Copper Condenser",Gwalior
857,"Installation not good, water lekeage issue after 10 days",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Mathura District,"Apr, 2022","RS-Q19RNZE, Copper Condenser",Mathura District
858,It worked a week and cooling rate dropped drastically. May be I received the defective one.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Hyderabad,"Apr, 2022","RS-Q19RNZE, Copper Condenser",Hyderabad
859,Very bad product,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Bharthana,"Aug, 2024","RS-Q19RNZE, Copper Condenser",Bharthana
860,Not energy seving,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Junagadh,"Aug, 2024","RS-Q19RNZE, Copper Condenser",Junagadh
861,Plz don't buy ....it's not working,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Gorakhpur,"Aug, 2024","RS-Q19RNZE, Copper Condenser",Gorakhpur
862,No cooling heavy electricity bill. Better to buy bluestar 1 tonn ac,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Hisar District,"Jul, 2024","RS-Q19RNZE, Copper Condenser",Hisar District
863,Product is very nice but service is not that good as my AC has cooling issue and not resolved by company or installation team..also known that the LG company and installation tema was different so ensure while installing,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Panch Mahals District,"Jul, 2024","RS-Q19RNZE, Copper Condenser",Panch Mahals District
864,Very worst product,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Madurai,"Jul, 2024","RS-Q19RNZE, Copper Condenser",Madurai
865,"Not a good product and installation by service partner is worst, installation tacnician is unexperienced . Thay made my new ac into old ac. Ac is not cooling room",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Firozpur,"Jul, 2024","RS-Q19RNZE, Copper Condenser",Firozpur
866,Worst experience,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Pimpri Chinchwad,"Jul, 2024","RS-Q19RNZE, Copper Condenser",Pimpri Chinchwad
867,Cooling is very bad,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Guwahati,"Jul, 2024","RS-Q19RNZE, Copper Condenser",Guwahati
868,Very bad Cooling problem,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Sendhwa,"Jul, 2024","RS-Q19RNZE, Copper Condenser",Sendhwa
869,Not good products,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Rohtas District,"Jul, 2024","RS-Q19RNZE, Copper Condenser",Rohtas District
870,Please don't get this ..... LG is completely fraud and Flipkart never sends people to install this product.. we have ordered this on May 1 and we have not yet recieved a person to install the same..,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Kelambakkam,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Kelambakkam
871,It's cooling power is soo poor,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Khongapani,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Khongapani
872,"Worst product, Cooling issue from 2nd week, The 3rd party installation provided by flipkart is worst ,they don't even know to properly install it , no response while calling and lg team also not taking.
Totally hate the purchase.",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Thoraipakkam,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Thoraipakkam
873,"Worst ac I ever seen. After 10 days, colling process became pathetic. I have raised complaints but no solution so far. Don't buy these kind of products from Flipkart.",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Giridih,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Giridih
874,Indoor machine -no nitrogen gas,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Chennai,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Chennai
875,After Installation water leakage problem. Same problem still exists. Cooling takes more time than other Acs. Fan speed is very very very low even in 5th speed.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Raniganj,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Raniganj
876,Very bad product and technician not good the installation cooling very low very bad not recommended by everyone,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Saran District,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Saran District
877,"Outdoor is very noisy
Cooling is okay",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Samastipur District,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Samastipur District
878,Please don't buy this product cooling 0% design 100% Quality of LG appliances decrease with time please buy another brand ac and save money Worst quality 😔,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Tundla,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Tundla
879,Please never buy. Very less cooling,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Rupnagar,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Rupnagar
880,"Please don't buy any electronics from Flipkart, I got this AC and it never worked from day 1. They wouldn't help with replacement and just point you to LG customer service. I'm not buying anymore products from Flipkart.",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Coimbatore,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Coimbatore
881,"It is only 1.25 Ton AC.

4400 W is 1.25 Ton",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Pen,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Pen
882,20 days installation not cooling bad product not,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Kanpur,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Kanpur
883,Terrible product.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",New Delhi,"Jun, 2024","RS-Q19RNZE, Copper Condenser",New Delhi
884,Don't buy the AC from Flipkart. AC has been delivered on 2nd of June but No service engineer is coming for installation even after the elapse of 1 month. Customer care executives are non cooperative. It is not worth buying. I will rate it 0 star,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Mandi District,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Mandi District
885,Worst service by flipkart. My Ac delivered on 1st june and till now no installation done. Many follow up done by my side but no result. Flipkart team only giving fast comment daily. If someone want same pain which I get then go ahead or take another option.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Jaipur,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Jaipur
886,"I bought this AC and it's not cooling at all. Previously I owned a LG qc which was good in all aspects. DONT BUY THIS AC OTHERWISE YOU WILL LOOSE YOUR MONEY.

0 COOLING EVEN ON VIRAT MODE

WORST AC MODEL",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Gurugram,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Gurugram
887,"Don't buy this AC, company labelling it as 1.5 toh AC, but it's not. It's 1.25 ton AC.

Don't
Don't
Don't
Don't buy it..
LG good for other appliances but not good in AC.
It won't work at 48 degree

Also it takes 2 hours to cool room
Don't buy if you want chilled cooling.

This AC is a normal cooler.",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Bahadurgarh,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Bahadurgarh
888,This unit not able to maintaine the cooling effect in the room. If the room temprature is 32*c and we have set the temprature at 28*c then it will take 3 to 4 hour to reached the set temprature. My room size is 160sft. Room is air packed also.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Agra,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Agra
889,"I am reviewing after using this AC for ~6 months. It is not like LG's old ACs.
It takes too much time for cooling even 12x10 room. I registered compain to LG and their technician also accepted that this AC takes time to cool.
My neighbour's 1 ton AC cools room faster than this AC.
Other issue is remote is without light in display. so in the night it creates problem.",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Ahmedabad,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Ahmedabad
890,Average Performance.... cooling Condition is not Sufficient in HC Position,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Vayalar,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Vayalar
891,"AC is good but installation was very poor, charged extra for outdoor unit installation, no cover taping on pipe they did like free fund job. They didn't even carried their foldable steps. Really pathetic. 3rd class installation, installed without outdoor unit side cover.",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Araria,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Araria
892,Product is not working properly,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Moradabad,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Moradabad
893,Cooling is very low,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Amritsar,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Amritsar
894,Don't buy wastage of money it do nor provide cooling in the recommended size room. Pls don't buy it .,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Bhogpur,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Bhogpur
895,Very poor and low quality products and waste of money don't buy this product very bad experience also not good customer service,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Lunkaransar,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Lunkaransar
896,It is very expensive in this amount,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Lormi,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Lormi
897,Avoid buying,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Amritsar,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Amritsar
898,Waste product from LG . Customer service is very bad. Cooling is zero I raised complaint even after the cooling is not good . Done buy this product from LG,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Hyderabad,"Jun, 2024","RS-Q19RNZE, Copper Condenser",Hyderabad
899,Getting switched off automatically after 30+ minutes and water leaking problem.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Indore,"May, 2024","RS-Q19RNZE, Copper Condenser",Indore
900,Ac is not cooling properly.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Yamunanagar,"May, 2024","RS-Q19RNZE, Copper Condenser",Yamunanagar
901,Water leaking from the indoor unit after use of one month was a very bad experience .. waste of money,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Berhampur,"May, 2024","RS-Q19RNZE, Copper Condenser",Berhampur
902,"Worse than a ceiling fan ,no cooling nothing ...dabba",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Zirakpur,"May, 2024","RS-Q19RNZE, Copper Condenser",Zirakpur
903,"Very bad quality AC took so much time for cooling and very less cooling
Worst quality ac never buy any product from LG specially AC",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Jaipur,"May, 2024","RS-Q19RNZE, Copper Condenser",Jaipur
904,"Cooling is very very low.
Very disappointed

When I set at 19c /20c it takes approximately 4 hour to reach 25 c room temperature from 31c.
And it consumes 12 kwh ( unit) to 13 kwh power consumption. It's very high for 4 hour usages.",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Rajkot District,"May, 2024","RS-Q19RNZE, Copper Condenser",Rajkot District
905,The product was not installed as the Jeeves Technician won't install if you don't buy AC stand and stabilizer from them. I dirc LG for installation. Cooling is not that great. You have to buy 1 Ton or above. 0.8 Ton is useless for my 90 sq.ft room.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Chennai,"May, 2024","RS-Q19RNZE, Copper Condenser",Chennai
906,Cooling capacity is very low ..takes too much time for cooling.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Patna,"May, 2024","RS-Q19RNZE, Copper Condenser",Patna
907,The AI feature doesn't work,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Gorakhpur,"May, 2024","RS-Q19RNZE, Copper Condenser",Gorakhpur
908,"Waste of money, getting complain frequently, lg customer service not supportive etc...",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Gopalganj District,"May, 2024","RS-Q19RNZE, Copper Condenser",Gopalganj District
909,"Third class AC I have purchased ever, makes too much noise while in running condition. 8 won't recommend it to buy to anyone. Utterly disappointed by its performance too.",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Bharuch,"May, 2024","RS-Q19RNZE, Copper Condenser",Bharuch
910,"very low cooling,next to zero cooling
poor service by jeeves of flipkart

poor service by flipkart",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Hyderabad,"May, 2024","RS-Q19RNZE, Copper Condenser",Hyderabad
911,"Not cooling properly. And the behaviour of the technician is very bad
don't buy",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Bansberia,"May, 2024","RS-Q19RNZE, Copper Condenser",Bansberia
912,Wrost experience,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Jamshedpur,"May, 2024","RS-Q19RNZE, Copper Condenser",Jamshedpur
913,"After one month i am writing this review, worst even after 30 mins the room is not getting cool and getting more noice",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Ranga Reddy,"May, 2024","RS-Q19RNZE, Copper Condenser",Ranga Reddy
914,More power consumption installation not properly,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Alwar,"May, 2024","RS-Q19RNZE, Copper Condenser",Alwar
915,Very bad experience in this product..,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Udala,"May, 2024","RS-Q19RNZE, Copper Condenser",Udala
916,Not cooling worst ac,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Kancheepuram,"May, 2024","RS-Q19RNZE, Copper Condenser",Kancheepuram
917,"It's really bad... Even in HC mode(110%) capacity, it is not able to bring the room tem down even to 27-28 during summers...
Worst product",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Muzaffarpur,"May, 2024","RS-Q19RNZE, Copper Condenser",Muzaffarpur
918,Not cooling..worst AC in this universe. I recommend never to buy LG ac.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Patna,"May, 2024","RS-Q19RNZE, Copper Condenser",Patna
919,"Don't buy this product. Giving review after using for 1month. Water leaking from indoor unit, cooling is very less.",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Hyderabad,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Hyderabad
920,"I'm writing my review of LG 1.5-ton 3-star AC after using it for one month (In April which is not a peak hot time).

1. The cooling is very poor and inefficient. If you continue running the AC for more than 4 hours in Virat Mode, you won't be able to set the room temperature below 28 C.
2. Indoor unit size is small as compared to 1.5-ton ac of other brands so It doesn't circulate air in a wide area.

I have used Voltas and Hitachi in the past and they are much better than LG. Worst AC so I ...
READ MORE",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Jaipur,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Jaipur
921,Worst Experience ever.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Kolkata,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Kolkata
922,No cooling waste of money,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Polur,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Polur
923,"Writing my review after using it for 1 month.
1. Lg claims about viraat mode is fake. It doesn't cool the room in viraat mode.
2. In normal mode after 15-20 minutes ac goes in the inverter mode. It again doesn't cool the room.
3. Highly unsatisfied with the product.",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Jabalpur,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Jabalpur
924,One of the bad purchases I made in recent times.,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Talikkulam,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Talikkulam
925,Kharab quality,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Gir Somnath District,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Gir Somnath District
926,Worst product. Waste of money. Refrain buying high value product from Flipkart,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Lucknow,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Lucknow
927,Not good,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Ghatampur,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Ghatampur
928,Modrate product,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Prithvipur,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Prithvipur
929,Very bad product,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Secunderabad,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Secunderabad
930,"Don't buy this ac,it is not cooling from day 1.",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Allahabad,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Allahabad
931,"Waste money low quality product
11x12 Room Not Cooling 2 Month use",1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",South Twenty Four Parganas District,"Apr, 2024","RS-Q19RNZE, Copper Condenser",South Twenty Four Parganas District
932,Ac doer nunchi water vasthunae complant echanu vachi chusi vellaru kani problem enka clear avva ledhu service baga ledhu,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Nellore,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Nellore
933,Very bad experience,1,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC - Silver Deco",Bijpur,"Apr, 2024","RS-Q19RNZE, Copper Condenser",Bijpur
