,title,text,transformed_date,star,product_num,hp_data
310,Display best quality and running Jio tv only running LG own app,Very Bad,"May, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
311,This is a VA panel and not IPS,"Play Video
As advertised in all platforms and in description it says IPS panel, but it's a VA panel. Do not buy in this price range. You can easily get a IPS panel.","Aug, 2024",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
312,Good product,"Everything is good, but Audio jack (3.5mm jack) not given. So it's too difficult to connect speakers directly.
Otherwise picture quality is good enough.
Requesting LG to add Audio port (3.5mm port).
Thanks to LG and AMAZON 👍","Mar, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
313,Build quality,Build quality not good,"Apr, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
314,Not that smart!,Responsiveness is not up to the mark. Takes time to perform your order. Picture quality is better but not the best.Sound quality could have been better.Over all not satisfied.,"Jul, 2024",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
315,Cost too high,"5.1 surround sound in specification but tv has only 2 speakers also LG is not providing voice remote in rs14000, returned on same day and purchased sansui 56"" With voice control remote for rs29000.","Mar, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
316,Not IPS panel,Whoever trying or thinking for buying this tv..please remember this is not a IPS panel TV its VPA panel..so please think twice. So view angle will be little white and front angle will be good..but in IPS panel all side view will be superb and same as front angle.,"Jan, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
317,Okay okay,"Web OS is not real good, I have fire stick and that's real gem. Lot of games, apps and ease of use. Web OS have only a few things and lack a lot of useful things.
Other things are okay in TV.","Mar, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
318,The LG technician called after 3 days of delivery,"The TV is good and delivered in perfect condition.
But the worst part is that, the LG technician called us after 3 days of delivery. When we asked technician why did it take 3 days to contact us, he said that Amazon notified them just now. Either Amazon notified LG very late or LG technician called us very late.
We told the technician that we have already set up the TV there is no need for you to come over.","Oct, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
319,Average,Quality & sound just ok. Not looks like premium,"Mar, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
320,Good,Like,"Mar, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
321,NEED TO REDUCE RATE,okay good but need to reduce product price,"Mar, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
322,Worst Picture Quality,Don't buy this product just for the sake of low price when compared to other similar products. Picture quality is the worst. It's been a month-old TV but looks like a five or more years-old TV. Don't buy and suffer like me. I would recommend please spend some additional amount and go for Sony/Samsung,"Jul, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
323,Star rating,It's only 1 star. But they didn't mention the product details,"Feb, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
324,No blueetooth,Thought as it is a smart tv it will also support Bluetooth but it doesn't.,"Jun, 2024",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
325,Like others smart TV,This TV is very nice but colour are not very good good but good 😊,"Dec, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
326,Qulatiy,Picture and sound quality good,"Jan, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
327,Good,Display is good...,"Jan, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
328,टेलीविजन में स्क्रेच पड़े हुए हैं,"टेलीविजन पर स्क्रेच पड़े हुए हैं
डिलिवरी एसोसिएट ने न फोन किया और न आने की जानकारी दी और टेलीविजन(ओपन घ बोकस) भी नहीं किया, और टेक्निशियन आयेंगे तो खोलकर दिखा देंगे","Aug, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
329,❗️,Did not get the remote control,"Jan, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
330,Facing auto shutdown issue,"TV is getting auto switchoff, we need replacement for the same.
this is happing every 5 min.","Dec, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
331,"Good service but, poor display, poor sound (compared to other brands)","Service is excellent, they charge more money for service but honestly, you can go for other TVs for quality panel and sound.","Nov, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
332,Avg experience,"Compare to other LG tvs, the screen quality is avg","Jan, 2024",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
333,TV is good but panel quality has to improve,"Connectivity is excellent, appearance is good but panel quality has to improve,performance is excellent, color is good, smartness is good,value for money means has give more options like ips panel and android.","Oct, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
334,Please don't purchase,This is not smart tv,"Aug, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
335,Wall Mounting Issue,Tv is pretty thick and if you are mounting on wall it'll be away from wall by almost 15 cm,"Dec, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
336,Don't buy this TV.,"After one year of use, my TV stopped working. Do not buy this TV.","Aug, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
337,"Thick bezel,","Thick bezel, looks outdated, colour so so","Dec, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
338,Worst,Bekar,"Aug, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
339,Waste of money,No satisfied with the performance and sound quality,"Aug, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
340,LED fluid lead to screen damage.,"Dear All,
I have puchased this TV in the month of Oct ‘24 and now 5th month I have started getting this screen damage from yesterday night. It was working fine till yesterday morning. Don’t know what is the issue.","Feb, 2024",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
341,Karimnagar service station worst service,Tv delivered 4 days before but no update from Karimnagar LG service centre for installation. It’s worst service from LG.,"Jul, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
342,Shahrukh Pathan,voice search feature should be in builted.,"May, 2024",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
343,Nice,Good product,"Dec, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
344,while playing video line coming in screen,"Play Video
While playing videos line coming in screen. I took for my PC
Facing problem in screen while playing videos.","Nov, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
345,"Good quality, but not very smart","There is no Google tv support and no voice support in the remote it is still in old version but it is value for money, you can get better TV's at same price like acer, OnePlus etc.","Aug, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
346,LG demo services are not good,We are not satisfied by LG demo services...very late and they are not technically qualified...very arrogant attitude....no technical knowledge...just can not able to connect DVD and Speakers to the Tv which is also part of them,"Jul, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
347,Inches differ from the mentioned,Received item has 28 inches but I ordered 32 inches TV. Not satisfied with the product 😕,"Oct, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
348,Picture quality average...,,"Nov, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
349,Nice,Amezing lcd,"Nov, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
350,Average,Average,"Nov, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
351,Very bad experience,"Play Video
Within 6 months while product is unde warranty, remote's key is coming out from the panel. Contacted to customer care, he replied you have to purchase the same with ₹378. We will not exchange or rectify.","Jan, 2024",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
352,Lg 32 inch,"This product... future s is very good.... brand wise good prosser....but still.... display quality is poor...1080p,4k quality not clear looks picture... colour is not soo good..hdr perfomance not good...but my opinion go to other brand samsung is better option.. samsung display is good colour s ...hdr performance good...true review please aviod this product....meanly tv prayority form picture quality... please live this lg tv.","Dec, 2023",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
353,Remote control missing,No remote control supplied with TV,"Jul, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
354,Improper service by LG,"TV REACHED ON TUESDAY & it’s Saturday now TV IS STILL NOT OPENED AND NO LG TECHNICIAN CAME FOR INSTALLATION . Out of multiple follow-up done I don’t see any progress. Tv doesn’t have Bluetooth . And WiFi pwd is not saved if power goes down suddenly. Feeling bad I wasted my money on this and there is no return option as well in Amazon for this , it’s redirected to product support only 😒","May, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
355,"Picture quality not good,Lg service is also not satisfactory.","Picture quality not good,Lg service is also not satisfactory.","Apr, 2024",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
356,Packing’s,Worst packinging of lg smart tv box,"Aug, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
357,This is 2022 model not 2023 as per Amazon website,,"Oct, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
358,Wall mount was bad,Avarage & Good,"Oct, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
359,Not purchase poor quality,Poor quality 😔,"Jul, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
360,Brightness and sound quality,"Play Video
Brightness is less compare sony led tv sound quality just ok tiny sound","Sep, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
361,Since newly purchased t.v sink screen some time but these two days more sink screen...,"Play Video
Replace product with new one...","Aug, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
362,Nice but poor sound,Sound quality poor,"Nov, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
363,Cheapest Video & Picture Quality,Most cheapest video picture quality of LG Tv,"Jun, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
364,Good,,"Oct, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
365,Broken TV delivered,LG TV delivered broken as LG Technician was installed the TV on the wall and try to On the TV that time we found its broken.. very disappointed,"Jul, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
366,Faltu tv or Amazon service,Third class tv.or Amazon service.muje tv return karna h par ho nhi pa rha h.na koi coustomer care no h jaha baat karo,"Jun, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
367,Very bad,Very bad experience to me broken TV come,"Feb, 2024",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
368,Worst,I purchased before 8 months In display black dot,"Jul, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
369,Clarity,It's good TV with wifi connected to mobile,"Aug, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
370,Disappointed by LG,"I had bought a TV on 06/08/21 with serial no: B08DPLCM6T. It worked properly for two weeks and then the video was not available from the AV port. The technician had told that the video port had burned off due to a voltage surge from the set top box. He had showed the burned portion also. As per the warranty I understand that LG doesn't cover issues due to voltage surges. But then, I have been using televisions of other brands like Sony & Panasonic for long and no such issues had occurred while using the same set top box. But just after buying an LG TV, if it burns off then I have to wonder about the quality of the circuit board used by LG. It is possible that the issue occurred due to a faulty board and not a voltage surge. It is unfortunate LG doesn't cover such issues even during the warranty period even though it's only a 2 week old product. It has been a disappointing experience for me with LG and would not ever be buying or recommending an LG product again.","Aug, 2021",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
371,Pathetic experience with Amazon and LG,Extremely pathetic experience with Amazon and LG. After the product is delivered LG is not interested to send any engineer to install the product. Very bad customer service.,"Jun, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
372,It is not good for power saving. It's only 1star power rating.,Not good for power saving. It's very low rated tv. It's price for this power rating is very high. This not fair for amazon prime member. It's just cheating.,"Apr, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
373,Very good,"Play Video
Very good","Sep, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
374,"Farji, thirdclass","Third class ,farji ,brand k chakkar m Mt pdna ,akdm bekar h","Jun, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
375,BEST LG TV BUT YOUTUBE NOT OPEN SOME TIME,Best Performance Quality Hd,"Sep, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
376,Faulty TV delivered,Bad experience by this TV seller. LG brand and its TV is ok but I think seller did something wrong with this TV before selling it. Serious trust issue not on LG but on Seller.,"May, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
377,Na,Na,"Jul, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
378,Good 👍,Good one with good price,"Aug, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
379,Waste of money,More power consumption and not installing apps,"Jun, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
380,Tv,Ok,"Sep, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
381,Delivery experience is very poor,"There is no doubt that the product is good if you are a technical person. Faced many problems after ordering this TV. And the result was that we had to suffer for the delivery. There was a mistake in the delivery mobile number when ordered in place
And also not received free installation benefits from both brand LG and Amazon","Apr, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
382,Screen failed with in 3 monts,Actually LG is good produc but I don't know why screen has failed with in 3 monts. I have waranty so they repaired at free of cost . Now it is working fine.,"Oct, 2023",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
383,"Video quality very poor, remote operating very poor","Play Video
Video quality is not good please no one buy","Jun, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
384,Display issue,"After the 10 days display changed into some black dots.
And everyday it was spreading..","Jun, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
385,Defective product,"Don't buy
It worked for few months and from 13th month problem appeared.
Initially lines on display, had a quesscare third party additional warranty and get it rectified.
Now again tv is not working.
Some fluid coming out of power button.","Apr, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
386,Worst Product,"Really disappointed, one of the very worst product from LG. I’m thinking Chinese brand TV display better than this LG TV. Never expected this product from LG not worth for even 1 star rating.","May, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
387,Performance is not satisfactory,"Video quality is not as mentioned, it's mentioned as vivid quality but not giving even as normal quality, and if u use tv continuously for atleast 30 mins it's blinking and coming back to normal position. And when we start the tv the colour is also into pink shade. And after sometime it's coming to normal position if we re start the tv, this is the problem we are facing.","May, 2023",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
388,Average,Sound quality is average and picture quality is also average,"May, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
389,Bad Quality,Led Processor is very slow and starts getting patches on screen in 1 year of use. It takes a lot of time to load apps. Voice is not so clear. Very bad quality product.,"Apr, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
390,Average performance,So so item and average performance. No wall mounting supplied with the item. Extra 500 charged by the installation team for wall mounting.,"Mar, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
391,BEE rated 1 star TV,"It’s a single star BEE Energy rated TV which is not mentioned by amazon . However, it serves the purpose of daily medium usage for my parents.","Jan, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
392,Average,There is no space to fit pendrive. Iam totally disappointed,"Dec, 2023",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
393,Think before purchasing,This product is 2020 lot and I have purchased in March 2022. All of sudden yesterday 23rd August 2023 this line problem arrived . We were enjoying chandrayaan Landing and this lines on screen. Lg service centre visiting charges Rs 1000 🤔🤔,"Aug, 2023",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
394,Sound,"Play Video
Daily minimum 5 or 6 times stoping sound","Jun, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
395,Poor Item,"TV video is not coming, return pick up delayed. But delivery agent was telling lie, customer is not ready. They didn't come to my house. Why they are blaming me or it is a way to accept me the TV with defect. LG people also not ready to repair the TV, since it is in their warranty.","Feb, 2024",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
396,OK,OK,"Jun, 2023",3,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
397,"Good product , punctual deliver , but no installation/ demo provided by LG.",Satisfied with the product. Delivery was as per schedule. But after sales service for Demo / installation was pathetic. It was mentioned that with- in 24 Hrs of delivery customer would receive intimation for installation and demo. That never happened. SMS from Amazon came after 72 hours after delivery. I raised a servie request my self with LG customer care for installation and that also did not happen for over 48 hours. Eventually in the end had to arrange for installation at my own cost . Terrible post delivery expirience with LG. It is a basic 32 inch Smart HD ready unit. works as expected.,"Oct, 2023",1,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
398,Worth for price,On this price your getting good product picture quality sound multiple function hd......but one things is there the technician which needs to come within 48hr he didn't come yet however we tried to contact with him but started to giving excuses....i have one request who people are saying in bangalore dont expect this technician will come on time...i will never appreciate for the kiran technician.....if they polite with the customer definitely i willl give good ratings but jest one mistake i can't give good ratings,"Mar, 2023",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
399,To bad,To bad,"Dec, 2023",2,Ceramic Black,LG 80 cm HD Ready Smart LED TV 32LQ576BPSA
400,Received Defective Product,"For those who are reading this.. this not entirely a product review. Let me guide you through the entire process of my agony.
I ordered this item on 8/10/23 and it cost me 23,262.05/- (after offers on no cost EMI). The item was delivered on 13/10/2023. The delivery was prompt and they informed us that technician from LG will call us for installation. Since no one called, so I called back to LG from the contact info provided in Amazon app and booked an installation request on 14/10/2023. The personnel from LG came on 15/10/2023 and when he checked the item (by simply connecting it to power), it was found to be defective because the screen was not switching ON. I tried to return/replace the item on 15/10/23 itself. But only available option was to book a technician. So, I booked a technician (for 17/10/2023, because that was the nearest date available) and I also called customer care to request replacement and they advised me to wait for technician to check. Technician completed the service by evening of 17th (after again reminding through customer care). After 48 hours (which is the standard waiting period for some reason!!!) there was no response from Amazon regarding return/replace. So, I contacted customer care on 19/10/2023. The customer agent concurred that the technician also agrees that the item is defective and said that only return was possible for that item and that he has initiated the return and that within 48 hours someone will come for pick up. But nothing of the sort was updated in the App. I again waited for 48 hours but no one called or came. Then I again contacted customer care on 21/10/2023, and the agent told me that no return has been initiated. At this point I was fed up. They have blatantly lied to a customer on a recorded call. Then this new agent initiated a return which was scheduled for 24/10/2023. The pick up could not happen on 24th because we were not available at home and I again had to call customer care. The agent rescheduled my pick up to 27/10/2023. Then on 25/10/2023 I received a call from pick up agent that he will arrive in 30mins for pick up of TV. He arrived, checked everything and went off with the item. It should be noted that completion of pick-up was not updated in the app which I specifically asked him to update. I raised the same issue with customer care and they told it will be updated within 24 hrs. Then at 3:00pm in the evening the pick-up guy called me stating that the serial no. was not matching and the he cannot complete return. He had checked everything before pick up and now they are saying that details are not matching. I was naturally furious. I denied to accept it back, but he (pick up guy) started threatening that if I don't take it back I will not get refund. Then today morning (26/10/2023) he re-delivered the item to me and took photos (the usual procedure) and went. He was also not clearly explaining why the return failed. All he is saying is that he is acting as per his supervisors orders. Then, I again called customer care informing them of this issue. The agent cross-checked the serial no. and said that all details are matching and that it is a mistake on the part of delivery agent. Now the pick up is scheduled for tomorrow (27/10/2023). Only God knows how many hurdles I have to cross to get my genuine refund. My only advice to whoever is reading this is, Amazon is a very good platform to purchase products as long as they are working. If you end up receiving a defective piece, you will definitely lose your peace of mind because of their conduct.","Oct, 2023",1,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
401,"Just a decent TV , nothing amazing !","I got a 55 inch TV thinking I will recieve an IPS panel, but alas I got a VA panel .. and even with a VA panel, the BLACKS aren't that good . The upscaling works very avg , the SD channel aren't even worth watching.
Connectivity is good with wifi has ample ports
The webos feels laggy even in 2024 ..not what I expect from an LG tv .so absolutely not easy to use.
Got it in a sale ,so I guess you can consider it a value for money . But without magic remote , the experience ruins it . Had to purchase a magic remote. So consider 2k more. The LG support is excellent at least in bangalore .

I use it in the bedroom . And at least for the the sound is amazing even for a 20 watt speaker. I was genuinely surprised in a good way . So all in all of you are getting this 55 inch TV under 40k.. you can consider it . Else I suggest getting another tv from a different brand . Or you can wait it out for LG UT80 series as they are significantly better having tested it myself in an offline store .","Jul, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
402,TV quality is good and installation experience is worst,"The TV quality is excellent, but the installation took 5 days. All the technicians (scheduled from Amazon) were giving different excuses and not completing the job. Finally, I called LG customer care directly in the morning, and they sent someone to install it by the evening. The fixed wall mount was free and was brought by the LG technician.","Jul, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
403,Tv is good. Delivery was good.,"Play Video
I think the tv is all good for entertainment.But I deducted two star for the following:
1) RECIEVED VA PANEL
2) When I tried checking panel for bleeding using white screen… it is not uniformly white(Don’t know if that’s an issue or not) but no case of screen bleeding..luckily.

**Lg team was superb and the WALL MOUNT is free provided by LG itself.","Aug, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
404,Slow Response,"While the TV was at its best, but its old model and the OS was slow to respond. And the big thing about this is magical remote, very convenient to use... but the response time of the remote to tv is very slow compared to other tvs like reconnect etc. LG should look into this matter. Rest assured it was good one for home.","Jul, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
405,Very Good picture quality but laggy interface,"Very Good picture quality but laggy interface, not smooth as the other LG TVs","Aug, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
406,1 year review,"Picture quality is good.
But the operating system that is webos is very sluggish at times.
No magic remote is big disappointment.
Sound is ok and clear","Aug, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
407,Response is slow,"Web browser, and accessing cards on home is too slow sometimes it takes more than 5seconds.

Tv resolutions is good. Happy but still performance not satisfied.","Aug, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
408,Magic remote,Magic remote is not included the box,"Aug, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
409,Delivery person asking money,"Hello,
Today I bought my lg tv from Amazon. I happy with this. But the thing is delivery boy demanding me to give tip of 200 rupees. I have given 150 rupees. I feel very bad for this.","Jul, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
410,This product was not working,Play Video,"Aug, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
411,Defective panel and long ordeal it getting resolution,"Not happy with the purchase. What I got was probably an ips panel, because the viewing angles were good. Overall picture quality was also quite good.

But the blacks were not that deep. It's OK when you watch TV during the day or with lights on. But if you watch by blacking out the room, the blacks (at the top and bottom.band, if the video doesn't cover full screen) were appearing quite grey.

But the bigger issue was that there were light spots at the bottom. (Pictures attached). So I then played a full black video to check the screen and I could see multiple white patches throughout the screen. It's visible only when black plays though.

The sound quality was quite average. I have a slightly large room (15x20ft) and I had to play in 100% volume to get decent sound. There is cinema mode, in which sound comes even louder. But only the treble increases, not the bass, so I didn't like how it sounded in that mode. And switched back to standard mode at 100%.

I also noticed some motion blur. Not in some high speed video, but normal hand waving. But I was able to tinker with some settings and it improved. I reduced super resolution and also changed motion settings. I dont know which one made the difference, but it was tolerable after that.

Amazon was quick in their response and the brand technician visited the next day to check. He confirmed this is a panel defect, said that he will get the tv replaced in 2-3 days. But he went and filed a report saying that there is no issue with the TV. I kept waiting for the TV for 3-4 days. Then had to call amazon 2-3 times and finally they agreed to send one more technician. 10 days over, and now I was at the end of my patience level. These buggers confirmed appointment after 2 days and didnt turn up at the scheduled time of 10am. There was no response from anyone till 6pm, and finally after a few more calls, amazon agreed to take back the product and refund me. I was really worried if I will be stuck with a defective product after paying 66k. But relived that they are refunding it. Gotta thank amazon for that.

On second thought, i feel even if I get good quality of same TV, its not worth the price, given the sound quality and not so deep blacks. Hence opted for refund instead of exchange. Plus I feel there was no point in paying extra for a ""brand"" since their service was pathetic.","Jan, 2024",2,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
412,Average TV overall,"1. Display is fine
2. WebOS is worst as the apps keep hanging or don’t launch sometimes
3. Installation took longer than expected as the latest version of web os takes time to update first time
4. TV is a little on the heavier side for this segment
5. Sound effects are ok
6. Remote keys are not buttery smooth","Jun, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
413,Picture,Picture quality not upto the mark. Little upset,"Jul, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
414,Not good,Very cheap picture quality of this segment don't buy,"Jul, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
415,Low audio voice,Got low audio voice,"Jul, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
416,"TV is good,.but remote is not as expected","TV picture is good, sound is good.But responds.slow and remote is not with good quality","Jun, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
417,Remote is very bad,I like TV but remote is very cheap. It does not have voice assistant button . It have built in Alexa but there is no voice assistant button in remote.,"Jun, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
418,Not a great purchase.,"While the picture quality and sound is great.
Lg's insistence on webOS is significantly disappointing.

Their store does not have a good selection of apps. Sideloading Android apps isnt possible and webOS UX leaves a lot to be desired.

Basically this limits what your tv is capable of today with Google or Apple Tv. This forces users to add on an additional device to compensate for the lack of features which is force limited by webOS and its ridiculous limited development roadmap.

Please improve this LG.","May, 2024",3,Dark Iron Gray,LG 139 cm 4K Ultra HD Smart LED TV 55UR7500PSC
