,title,text,transformed_date,star,product_num,hp_data
140,Very bad experience with under warranty product,"When there is a problem in the spin motor, the warranty team forces us to make the payment. They are not able to solve it properly. I was not even 1 year into the 2-year warranty, but the customer care people register the complaint and here the local team rejects it and demands money. It is a very bad experience. LG care not sported. But Thanks Amazon for return my full payment 💗","Apr, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
141,Bad waching machine water leaking,Just 5 month I use this wasing maahine naw this water leaking the pipe total water sold with in a minute detergent is totally weast LG service is weary bad i informed customer care nobudy not service in time iam waiting stil 5 days it's weary bad iam un satisfied this product and service,"Apr, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
142,প্রোডাক্ট ভালো কাস্টমার সাপোর্ট খুব খারাপ,"আমি ছয় মাস আগে একটি ওয়াশিং মেশিন নিয়েছিলাম , একদিন ব্যবহার করেছিলাম তারপর প্যাক করে রেখে দিয়েছিলাম , তারপর ওয়াটার ড্রেন দিয়ে একটা ছোট্ট ইঁদুর ঢুকে একটা ছোট্টো ভাল্ব থাকে , যেটা মার্কেটে দাম 120 টাকা মতো । বাড়িতে টেকনিশিয়ান এসে প্রথমে আমাকে বলল যে আপনার এটা চেঞ্জ করতে হবে অর্ডার দিয়ে আনতে হবে ৩০০ থেকে ৩৫০ টাকা খরচা পড়বে। তারপর ওটা লাগিয়ে দেওয়ার পরে বলছে যে পার্টস ২১০ টাকা সার্ভিসিং চার্জ আপনার ৫৯০ টাকা মোট টোটাল ৮০০ টাকা পে করতে হবে। আমি বুঝতে পারলাম না আমার ওয়ারেন্টি থাকার সত্বেও আমি পার্সের দাম পে করব ঠিক আছে কিন্তু সার্ভিসিং চার্জ কেন দিব ?? তারপর কাস্টমার কেয়ারে ফোন করি সেখানেও বলছে যে আপনাকে সার্ভিসিং এবং পার্টস দুটোই টাকা পে করতে হবে সবথেকে বাজে কোম্পানি । ওয়ারেন্টি পিরিয়ডের মধ্যে যদি মোবাইল বা মোটরসাইকেল ভেঙ্গে যায় তাহলে তো ওই কোম্পানি কোন সময় সার্ভিসিং চার্জ নেয় না পার্সের চার্জটা শুধু নেয়, তাহলে এক্ষেত্রে কেন নিচ্ছে ???","Nov, 2023",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
143,Don't buy anyone,Dislike this product because It's broken product delivered at doorstep & demo and installation not covered on buying this product,"Jun, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
144,Missing parts,"Product was good but, delivered with missing parts. Tried for replacement but the delivery date shown for 18 days delayed.","Jun, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
145,Dryier is not working,Dryier is not working,"Jan, 2024",2,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
146,Nice,Nice,"Jun, 2023",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
147,Chord,It's chord is small.,"Jun, 2023",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
148,Good,Product is good but not as it's cost,"May, 2023",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
149,Don't buy LG products.,Don't buy LG products. very poor service . no warranty of LG products. all service Chargeable. no RAT protected only base Rat protected as per customer care.,"Apr, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
150,Damaged item received,It is damaged from backside of machine,"May, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
151,RAT AWAY and WARRANTY stickers are missing,"The product I received doesn't have RAT AWAY and 5 YEARS WARRANTY ON MOTOR stickers, got confused, if its the same product or diffefent one. Requested a replacement.. lets see","Sep, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
152,Delivered but not as expected,"Wheels are not fixed
Rate protector cover is not available","Nov, 2023",2,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
153,Qulity,Clothes not clean properly.,"May, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
154,Very good,Machine is very good But Box paking Roof missing,"May, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
155,"No one has come to pick up the product, and not received a single call",No one has come to pick up the product and not received any call.,"Apr, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
156,This is not roller jet pulsator,This is not roller jet pulsator I want to roller jet pulsator please refund,"Jan, 2023",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
157,Disappointed,"Lint collector is of old model. No wheels for moving which makes nconvenience while moving. While transportation cover was damaged, so think once while ordering such things.","Jul, 2023",2,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
158,Damaged product,I got product damaged which is broken from bottom,"May, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
159,Best quality,Best quality machine,"Mar, 2023",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
160,Loud speaker not a washing machine,The bad thing that when it is in use it makes so wierd and loud sound. Meke head ache except that it is good,"Sep, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
161,वाशिंग मशीन,मशीन का स्टैंड साथ मैं दिया जाना चाहिए,"Feb, 2023",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
162,Very noisy,"It's very noisy compared to our previous machine. It can heard two floors above and below our flat, like a drilling sound.","Sep, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
163,If you wanna die then buy this washing machine.,"My new message - this machine is giving an electric shock when you touch it. So to save your life, pls don't buy this machine. Thank you Amazon for selling and killing people

My previous message- Within 4 month of purchase the machine is not working. Also very poor service from LG. All the repair technicians are asking for money even it’s in warranty period. No support from LG hence recommend not to buy.

My problem is still in live more than 2 weeks. Waste of money and poor product.","Sep, 2023",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
164,Unable to open door,"Play Video
Unable to open door","Feb, 2023",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
165,Defective product,Rat Away logo not showing this products and washing machine not work please see video,"Sep, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
166,"It's not come up with the tyres, difficult to move the machine",It's not coming with tyres or wheels. Difficult to move. Rest is good.,"Nov, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
167,Anti rat protection,I don't think anti rat protection is there,"Sep, 2023",2,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
168,Good not best,Some time you'll feel there is lack of power in wash motor. It should be more powerful,"Sep, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
169,False selling 😡,"Where is lint cleaner as shown in product details. Also there is no Rat Away & 5 year warranty sticker. I doubt is it incorporated, It's false selling Amazon & LG 😡","Feb, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
170,Machine is without wheels,Machine is without wheels,"Nov, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
171,Simple,Simple and smooth work good,"Dec, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
172,Not satisfied,After start the washing machine there was a extra sound . Which is cones from the internal or comes from motor belt.,"May, 2023",2,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
173,Machine delivered but Technician fitting are not Visiting,Machine installation and fitting technician not come at home....and guid to use.....time to time not support.,"Feb, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
174,Great product happy,Go for it The brand is great,"Oct, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
175,Ok,Ok,"Jan, 2023",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
176,Not very powerful for washing,"This is not very powerful as that cannot drive the water like it's suppose to.
We have other washing machine so it's no issue.
But wouldn't recommend this particular model.","Jan, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
177,Water leakage problem,Water leakage problem,"Nov, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
178,Ooook,Minimum ok,"Oct, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
179,Specifications are not correct,"This item is delivered to me on 31st May but this is not received to me as per the specifications mentioned on Amazon site as on Amazon mentioned this product will come with 5 years of warranty on Motor when I called LG customer care they clearly said the product will cover 2 years of warranty. I bought this because they are providing 5 years of warranty on Motor, not happy with this returning the product.","May, 2023",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
180,Worst Purchase....,"Don't Purchase this machine.... Better u go for similar samsung Model... Look wise not that good.... Plus its power cable originates from bottom n too short for power plug connection, as I want to place it in Bathroom. For replacing same LG wants 600/-....Buzzer is too loud n irritating.......plus no Wheels for machine movement.... Basic design faults..... LG RIP thy punchline.......Life is Good....","Jul, 2023",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
181,Nice,All over ok,"Aug, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
182,Good,Lg all Products All Goods,"Jun, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
183,Didn’t receive the refund,Washing machine is good no problem with it. I have cancelled the exchange product and the delivery guy took the balance amount. But amazon didn’t refund me the exchange fee amount yet. I want my refund as soon as possible,"Nov, 2023",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
184,No Moving Wheels,Don’t have any moving wheels in bottom causing so much problem due to this it should be mention in description that you guys not providing moving wheels for the same although there is space for wheels but they are missing.,"Oct, 2023",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
185,Opreting system is not good,Opreting system is not good,"Jun, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
186,DO NOT BUY!,Do not buy it if you have small space to live. I live in gurgaon in 1 room apartment and have to move machine closer to bathroom to operate but it doesn't have wheels. There's space for the wheels to fit in but LG didn't send the machine with wheels. may be cost cutting or don't know the reason. It make the machine immovable. It takes two persons to pick the machine and put on its place to operate.,"Jan, 2023",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
187,"Washing machine model is different, display Vs actual product",Received old product without Rat and motor warrenty logo on washing machine.,"May, 2023",2,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
188,Not worth it,"Just an machine,washing to be avoided","Apr, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
189,Not that much,Its quality issue .manufacturing issues,"Jul, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
190,verybed experience,My old washing machine is 6.2 kg and new is 7kg but new washing machine washer space is less and quality is not good and basic roller to machine moving left and right is not I am very upset,"Oct, 2023",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
191,Anti rat cover is missing,Anti rat cover is missing,"Jul, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
192,V nice,V nice,"Mar, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
193,Bad product,It makes a lot of noise and consumes a lot of electricity.,"Jan, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
194,Confusing product model range...,"Confusing product model range in P7020 series.

Washing cover supplied loose..prone to falling and breakage...illogical.

Used Used product delivered, found dirty from the back side.
Water stream came out from the drain pipe.
Why Link collector is being shown when not applicable to the model...????
Detergent pack, as advertised, not received.","Mar, 2022",2,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
195,The cover was broken,,"May, 2022",3,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
196,Item not as described,"The machine did not include lint collector as shown in Pictures and description in Amazon. It had old style mesh lint collector. also, I am not sure if we should have receive a collar scrubber which is also mentioned in the description. So only one star. We also had issues with delivery person.","Jul, 2023",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
197,Useless product,"Plz don't buy this product wash moter weak
And spin moter weak","Dec, 2023",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
198,Panel gap in product,Product is good but have a panels gap in product and the price of product not satisfied .,"Feb, 2023",2,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
199,Every time have a bad experience,,"Jan, 2024",1,"P7020NGAZ, Dark Gray, Rat Away Feature",LG 7 Kg 5 Star Wind Jet Dry Semi-Automatic Top Loading Washing Machine
200,Average Product,"Pros:
1Less noise level
2No vibration
Cons:
1High water consumption
2Inlet pipe design is very bad. So need to wait along time to fill water
3Cleaning is average
4More time to complete each cycle
5We feel some wash and rinse movements are unnecessary
6 Not satisfied with spinning. Clothes have high water content after spinning.

Conclusion:
Not recommended to purchase","Jul, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
201,Ok Washing Machine,"The machine is not wow as it is slow processing and the machine also removes the soaked water automatically when started, earlier this was not the caee.","Aug, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
202,invoice and warranty card not given.,LG machine was delivered pan invoice and warranty card not given. Was asking for service center bill for installation.,"Aug, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
203,Not expected previous LG quality.,They simplified programs and it's not working fine.,"Aug, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
204,Piece is good but received the piece with dent.,Dent at the right side arm.,"Aug, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
205,Ok product,Not good for stained clothes.. Just washing and removing the bad odour. If you have kids in home not recommended to buy this product because usually their clothes have loads of stains... And also washing time is more than that shown on the display..,"Jul, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
206,"Waste product don't buy,,,","Don't buy, don't buy","Jul, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
207,It not worth for the money I paid,"I didn’t like the quality of washing.mostly cloth comes out as IS, need to use brush to clean the minor spots.","Jul, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
208,Not bad. But look for better one,"Noise level is so low.
Water flow is damn slow as it takes so long for even a quick wash. Response from machine after a key press has a lot of delay.

Delivery of product was on time but, installation from LG never happened .
Better prepare to install yourself","May, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
209,Smaller,"Compared to my previous Samsung 6.5 kg machine this one is small. Not many functions as my previous machine.
Unsatisfied by purchase.","Jun, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
210,Product is good but adjustable legs are missing,The service is worst adjustable legs are missing from the product delivered we complain to customer care they are not solving the problem it is nearly a week still the problem is not solved very worst service,"May, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
211,The agent who came for installation had a list of additional service offers.,"Why isn’t LG giving a 5 year warranty upfront and add the amount to its product price. There’s a price for cleaning liquid,
Price for 3 year additional warranty,
Price for conditioner.
The installation was traumatic. So was the agent. There was no patient explanation from the agent. On the whole I would only blame LG for subjecting the customer to this unpleasant installation process. When we buy a LG product we are buying a trusted brand. We don’t need to spend extra amount to make it workable and long lasting.
Disappointed with this LG Washing machine.","May, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
212,Performance,Kapde ke dag dhabhe nh nikal pate...baki sab thik chalti hai,"May, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
213,Parts missing,"Haven't got a chance to use it much but when opened the box for installation, one leg part was missing and they just installed it using some cardboards, also the washability is just okay type..","Jun, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
214,Washing problem,Machine washability is poor and No Rat protection,"Jun, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
215,"It doesn't spin properly, it doesn't complete on the set time","The spin function is not working properly, clothes at the bottom are watery.
If the machine is initially set to run at 21 mins, it doesn't complete it that set time of 21mins, it takes more time.
The demo person for useless, he didn't know the functionalities of the machine, I had learn by reading the manual and watching you tube videos.","Aug, 2024",2,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
216,Within a month replaced the motherboard.,"I bought this last month and even before completing a month it started displaying the door error repetitively. After contacting to customer support he visited and said need a motherboard replacement and so they did. This is unexpected from this brand. Also, the return/replace window was already closed which was of very short time span.","Aug, 2024",2,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
217,No exchange value,No exchange was given for my old whirlpool washing machine even though it was in good condition. Is it justified,"Aug, 2024",2,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
218,"affordable price, Washing quality, low power consumption","I purchased this washing machine because of my limited budget and keeping in view of its affordable prices, brand name, quality, services etc. Although the machine is good, I returned it on the next day as I am not happy with the drum rotation speed during Washing mode. It rotates so slowly just like a baby in the credle. How can we expect the cloths will be cleaned with such a slow speed of drum rotation? Earlier, I used Samsung top load machine, in which the drum speed is sufficient enought to wash the clothes. This is because in the LG motor is direct drive (invertor) and Samsung is belt drive (non Invertor and old model). Since, now most of the top load machines are upgraded to direct and inverter model, same problem may be there in all brands, I think. Hence, the makers should change the program code to increase the drum rotation speed durig washing mode. Keeping in view of this problem, now I placed order for Samsung Front load machine with (Belt drive and Digital inverter) model. Although, reviewers say that belt need to be replaced after few years, I think it is not a big issue as it may cost hardly Rs2-300 only. However, I naver faced problem with the belt during last 12 years in my Samsung top load machine. So, my suggestion to all buyers is try to see the washing mode speed in the top load inverter model machines in your near and dear homes before purchasing the top load machines. Otherwise, you may regret like me for buying it. Now, I have to see how the front load washing machine will perform. Since, it was widely used, I hope no issues with it.","Sep, 2022",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
219,Not cleaned well,After wash the clothes are not cleaned up well.,"May, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
220,Does not remove stains,Writing review after more than a year of using this product. Everything is good except it doesn't remove stains. I have tried using different brands of detergent to check that but realised it's the machine that is not good enough to remove stains. Quite disappointed as I am stuck with this machine.,"Apr, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
221,Clothes get tangled,Very silent top load machine. There's no competition for direct drive technology. Earlier I was using a direct drive front load of LG which lasted 17 years without service. Let's see how long this one lasts. Only one complaint that clothes tangle more in this top load one when compared to front load model.,"Mar, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
222,Spin drying is bad compared to older model + time taken for washing is more,"I am writing this review after one month of using the washing mc/.

I had a similar model older version washing machine of LG, in which the spin drying was very good and clothes' came out almost dry. In this m/c clothes come out moist and has more water in it , hence taking taking more time for drying in monsoon. Showed the issue to LG technician who said nothing can be done about it.
Also time taken for washing is more for same amount of clothes when compared to the older m/c . Time has increased by approx 10 mins . In older washing m/c wash cycle used to start immediately , but now it takes 1 to 2 mins to start due to m/c having too many sensors I guess

Otherwise m/c works very good and is almost noiseless","Oct, 2023",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
223,It's best to buy samsung,The features shown on Amazon are not available. It doesn't have soft lid closing. You will get better features for the same price if you buy samsung ecobubble. Made a big mistake. I can say I was cheated. The features they shows in the video are from a more expensive model. That's how they are making so many people buy. The only good thing is inverter motor. Otherwise it's worth not more than 12k. Washing quality is average. I paid the price you guys save yourself,"Jun, 2024",2,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
224,Average performance,"I couldn't feel the washing quality of the washing machine. Its tear all of my bedsheet towel cloth. I was very panic about the cloth for each and every time when before i put the cloths into the machine.
Especially in the rinse cycle its just take 3min and drains the water. I wonder how could rise the cloth with in 3min.after finishing complete program, i took one washed cloth and tipped into the water ...
The water have full if detergent residuals and water colour have changed. I think this is major flaw and its determined the washing quality. You cannot change rinse duration of the machine. Its fixed program.","Jan, 2024",3,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
225,Poor built quality,,"Aug, 2024",2,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
226,Recieved damage Product,Once product is delivered I saw it was damaged and requested for replacing they schedule replacement,"Jul, 2024",2,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
227,Price is okay but,Price is okay but within 3 months of purchase there was machine's timer issues,"Jul, 2024",2,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
228,Not worth the money this repeat order,"Same make and model - the built-in features have changed. In the old one, we could pour water with lid open while the machine is taking water from the tap. This permitted user to fill the drum shade faster, especially in areas where water pressure from the main pipeline is low. Now it takes ages to finish the wash cycle. Bad safety feature results costs time. TIME IS MONEY.","Jun, 2024",2,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
229,Makes Noise,"It mentioned to be 8kg, but doesn’t carry that kind of load. It makes a lot of noise if the clothes pass 5kg of load. LG needs to keep up to it’s promises, or else stop selling the machine in the name of 8kg!","Jun, 2024",2,"T70SKSF1Z, Waterfall Circulation, Smart Motion, Middle Free Silver",LG 7 Kg 5 Star Inverter TurboDrum Fully Automatic Top Loading Washing Machine
